291,286,247,11,0.00062134
292,134,407,11,0.000615593
293,441,97,11,0.000609899
294,134,64,11,0.000604258
295,257,243,11,0.00059867
296,211,161,11,0.000593133
297,283,104,11,0.000587647
298,423,369,10,0.000582212
299,157,246,10,0.000576827
300,310,69,10,0.000571492
301,207,159,10,0.000566206
302,314,68,10,0.000560969
303,38,178,10,0.000555781
304,82,61,10,0.000550641
305,241,18,10,0.000545548
306,334,168,10,0.000540502
307,81,7,10,0.000535503
308,109,415,10,0.00053055
309,215,310,9,0.000525643
310,324,42,9,0.000520782
311,107,35,9,0.000515965
312,201,67,9,0.000511193
313,23,243,9,0.000506465
314,321,169,9,0.000501781
315,64,207,9,0.00049714
316,393,322,9,0.000492542
317,283,192,9,0.000487986
318,52,168,9,0.000483473
319,436,145,9,0.000479001
320,9,92,9,0.000474571
321,92,255,8,0.000470182
322,387,303,8,0.000465833
323,291,197,8,0.000461525
324,50,321,8,0.000457256
325,242,387,8,0.000453027
326,286,76,8,0.000448837
327,23,174,8,0.000444686
328,285,133,8,0.000440573
329,45,168,8,0.000436498
330,301,359,8,0.000432461
331,81,38,8,0.000428461
332,285,329,8,0.000424498
333,292,53,8,0.000420572
334,31,29,7,0.000416682
335,318,334,7,0.000412828
336,163,383,7,0.00040901
337,50,230,7,0.000405227
338,355,182,7,0.000401479
339,101,127,7,0.000397766
340,284,280,7,0.000394087
341,5,214,7,0.000390442
342,236,132,7,0.000386831
343,190,92,7,0.000383253
344,240,253,7,0.000379709
345,35,199,7,0.000376197
346,409,129,7,0.000372717
347,433,200,7,0.00036927
348,303,74,7,0.000365855
349,78,91,7,0.000362471
350,431,251,6,0.000359119
351,127,152,6,0.000355797
352,355,187,6,0.000352506
353,172,185,6,0.000349246
354,82,251,6,0.000346016
355,23,394,6,0.000342816
356,364,420,6,0.000339645
357,208,361,6,0.000336504
358,402,414,6,0.000333391
359,304,134,6,0.000330308
360,302,106,6,0.000327253
361,394,284,6,0.000324226
362,156,241,6,0.000321227
363,148,142,6,0.000318256
364,9,323,6,0.000315313
365,164,241,6,0.000312396
366,36,432,6,0.000309507
367,75,250,6,0.000306645
368,49,431,5,0.000303808
369,183,343,5,0.000300999
370,147,341,5,0.000298215
371,186,113,5,0.000295456
372,400,32,5,0.000292724
373,13,344,5,0.000290016
374,223,109,5,0.000287334
375,189,212,5,0.000284677
376,69,248,5,0.000282044
377,267,80,5,0.000279435
378,439,106,5,0.000276851
379,245,435,5,0.00027429
380,385,373,5,0.000271753
381,334,356,5,0.00026924
382,230,148,5,0.000266749
383,14,9,5,0.000264282
384,42,84,5,0.000261838
385,96,216,5,0.000259416
386,381,170,5,0.000257017
387,91,121,5,0.00025464
388,155,60,5,0.000252285
389,157,148,4,0.000249951
390,252,162,4,0.00024764
391,390,103,4,0.000245349
392,173,73,4,0.00024308
393,252,239,4,0.000240832
394,346,185,4,0.000238604
395,221,135,4,0.000236397
396,121,380,4,0.000234211
397,312,336,4,0.000232045
398,328,39,4,0.000229899
399,318,402,4,0.000227772
400,169,49,4,0.000225666
401,121,414,4,0.000223579
402,226,16,4,0.000221511
403,440,428,4,0.000219462
404,185,75,4,0.000217432
405,322,163,4,0.000215421
406,351,60,4,0.000213429
407,57,410,4,0.000211455
408,350,2,4,0.000209499
409,356,48,4,0.000207561
410,40,45,4,0.000205642
411,246,372,4,0.00020374
412,344,429,4,0.000201855
413,281,404,4,0.000199988
414,428,94,4,0.000198139
415,379,129,4,0.000196306
416,366,105,3,0.000194491
417,284,436,3,0.000192692
418,46,35,3,0.00019091
419,228,75,3,0.000189144
420,315,229,3,0.000187394
421,55,96,3,0.000185661
422,72,53,3,0.000183944
423,77,296,3,0.000182243
424,105,49,3,0.000180557
425,230,327,3,0.000178887
426,366,430,3,0.000177233
427,317,92,3,0.000175594
428,132,378,3,0.000173969
429,131,115,3,0.00017236
430,128,431,3,0.000170766
431,437,401,3,0.000169187
432,161,136,3,0.000167622
433,20,348,3,0.000166072
434,70,418,3,0.000164536
435,26,209,3,0.000163014
436,30,300,3,0.000161506
437,311,145,3,0.000160013
438,233,77,3,0.000158533
439,179,394,3,0.000157066
440,181,301,3,0.000155614
441,422,122,3,0.000154174
442,320,408,3,0.000152748
443,55,59,3,0.000151336
444,147,300,3,0.000149936
445,46,235,3,0.000148549
446,387,13,3,0.000147175
447,345,13,3,0.000145814
448,128,434,3,0.000144466
449,369,142,3,0.000143129
450,131,255,3,0.000141806
451,185,245,3,0.000140494
452,15,367,3,0.000139195
453,216,39,2,0.000137907
454,391,62,2,0.000136632
455,436,269,2,0.000135368
456,56,241,2,0.000134116
457,83,240,2,0.000132876
458,365,360,2,0.000131647
459,414,221,2,0.000130429
460,200,66,2,0.000129223
461,243,407,2,0.000128028
462,13,70,2,0.000126843
463,207,197,2,0.00012567
464,419,168,2,0.000124508
465,176,289,2,0.000123356
466,45,434,2,0.000122215
467,125,68,2,0.000121085
468,195,182,2,0.000119965
469,115,164,2,0.000118856
470,148,71,2,0.000117756
471,165,131,2,0.000116667
472,385,307,2,0.000115588
473,119,394,2,0.000114519
474,73,302,2,0.00011346
475,228,227,2,0.000112411
476,102,120,2,0.000111371
477,424,393,2,0.000110341
478,206,106,2,0.00010932
479,391,212,2,0.000108309
480,119,429,2,0.000107307
481,22,177,2,0.000106315
482,267,7,2,0.000105332
483,378,167,2,0.000104357
484,432,71,2,0.000103392
485,55,162,2,0.000102436
486,84,323,2,0.000101489
487,392,32,2,0.00010055
488,261,416,2,9.96E-05
489,357,42,2,9.87E-05
490,246,247,2,9.78E-05
491,55,11,2,9.69E-05
492,183,218,2,9.60E-05
493,253,137,2,9.51E-05
494,413,380,2,9.42E-05
495,398,234,2,9.33E-05
496,66,85,2,9.25E-05
497,110,233,2,9.16E-05
498,109,386,2,9.08E-05
499,115,331,2,8.99E-05
500,109,399,2,8.91E-05
501,206,383,2,8.83E-05
502,421,235,2,8.75E-05
503,294,139,2,8.67E-05
504,395,236,2,8.59E-05
505,96,237,2,8.51E-05
506,332,170,2,8.43E-05
507,402,127,2,8.35E-05
508,33,438,1,8.27E-05
509,165,414,1,8.20E-05
510,129,373,1,8.12E-05
511,136,102,1,8.05E-05
512,397,374,1,7.97E-05
513,21,71,1,7.90E-05
514,330,373,1,7.82E-05
515,387,315,1,7.75E-05
516,29,378,1,7.68E-05
517,322,40,1,7.61E-05
518,153,54,1,7.54E-05
519,384,95,1,7.47E-05
520,128,131,1,7.40E-05
521,287,133,1,7.33E-05
522,20,367,1,7.26E-05
523,255,343,1,7.20E-05
524,356,296,1,7.13E-05
525,128,246,1,7.06E-05
526,380,133,1,7.00E-05
527,79,19,1,6.93E-05
528,205,243,1,6.87E-05
529,165,321,1,6.81E-05
530,223,173,1,6.74E-05
531,414,54,1,6.68E-05
532,227,130,1,6.62E-05
533,167,90,1,6.56E-05
534,433,11,1,6.50E-05
535,424,421,1,6.44E-05
536,195,407,1,6.38E-05
537,139,316,1,6.32E-05
538,28,60,1,6.26E-05
539,199,279,1,6.20E-05
540,102,243,1,6.14E-05
541,110,251,1,6.09E-05
542,80,105,1,6.03E-05
543,43,381,1,5.98E-05
544,337,364,1,5.92E-05
545,254,354,1,5.87E-05
546,220,366,1,5.81E-05
547,103,52,1,5.76E-05
548,329,330,1,5.70E-05
549,259,243,1,5.65E-05
550,53,436,1,5.60E-05
551,116,225,1,5.55E-05
552,254,287,1,5.50E-05
553,28,114,1,5.45E-05
554,243,295,1,5.40E-05
555,257,334,1,5.35E-05
556,15,434,1,5.30E-05
557,365,438,1,5.25E-05
558,133,20,1,5.20E-05
559,85,122,1,5.15E-05
560,277,240,1,5.10E-05
561,133,253,1,5.06E-05
562,317,183,1,5.01E-05
563,396,347,1,4.96E-05
564,254,189,1,4.92E-05
565,83,75,1,4.87E-05
566,280,200,1,4.83E-05
567,61,159,1,4.78E-05
568,240,194,1,4.74E-05
569,261,183,1,4.69E-05
570,365,158,1,4.65E-05
571,249,367,1,4.61E-05
572,90,102,1,4.56E-05
573,398,12,1,4.52E-05
574,144,312,1,4.48E-05
575,14,333,1,4.44E-05
576,59,172,1,4.40E-05
577,388,232,1,4.36E-05
578,401,181,1,4.32E-05
579,152,107,1,4.28E-05
580,309,418,1,4.24E-05
581,170,98,1,4.20E-05
582,399,113,1,4.16E-05
583,22,191,1,4.12E-05
584,256,97,1,4.08E-05
585,238,60,1,4.04E-05
586,201,65,1,4.01E-05
587,390,204,1,3.97E-05
588,228,309,1,3.93E-05
589,127,125,1,3.90E-05
590,185,74,1,3.86E-05
591,163,16,1,3.83E-05
592,95,407,1,3.79E-05
593,421,129,1,3.76E-05
594,420,221,1,3.72E-05
595,10,144,1,3.69E-05
596,350,363,1,3.65E-05
597,312,104,1,3.62E-05
598,162,257,1,3.58E-05
599,317,355,1,3.55E-05
600,343,353,1,3.52E-05
601,128,374,1,3.49E-05
602,102,431,1,3.45E-05
603,37,249,1,3.42E-05
604,257,262,1,3.39E-05
605,138,165,1,3.36E-05
606,261,412,1,3.33E-05
607,27,275,1,3.30E-05
608,235,319,1,3.27E-05
609,267,195,1,3.24E-05
610,132,429,1,3.21E-05
611,313,126,1,3.18E-05
612,119,339,1,3.15E-05
613,347,110,1,3.12E-05
614,276,266,1,3.09E-05
615,384,329,1,3.06E-05
616,310,50,1,3.03E-05
617,388,326,1,3.00E-05
618,281,352,1,2.98E-05
619,423,130,1,2.95E-05
620,271,54,1,2.92E-05
621,424,397,1,2.89E-05
622,390,429,1,2.87E-05
623,439,395,1,2.84E-05
624,220,425,1,2.82E-05
625,366,176,1,2.79E-05
626,260,268,0,2.76E-05
627,131,250,0,2.74E-05
628,54,159,0,2.71E-05
629,356,41,0,2.69E-05
630,66,214,0,2.66E-05
631,342,64,0,2.64E-05
632,206,388,0,2.61E-05
633,180,358,0,2.59E-05
634,363,367,0,2.57E-05
635,61,412,0,2.54E-05
636,379,303,0,2.52E-05
637,283,28,0,2.49E-05
638,192,150,0,2.47E-05
639,290,5,0,2.45E-05
640,339,22,0,2.43E-05
641,327,258,0,2.40E-05
642,299,52,0,2.38E-05
643,165,318,0,2.36E-05
644,189,423,0,2.34E-05
645,437,117,0,2.32E-05
646,375,394,0,2.29E-05
647,251,287,0,2.27E-05
648,383,62,0,2.25E-05
649,417,394,0,2.23E-05
650,74,344,0,2.21E-05
651,365,249,0,2.19E-05
652,354,293,0,2.17E-05
653,278,39,0,2.15E-05
654,93,27,0,2.13E-05
655,114,249,0,2.11E-05
656,305,320,0,2.09E-05
657,143,316,0,2.07E-05
658,82,207,0,2.05E-05
659,241,265,0,2.03E-05
660,2,279,0,2.01E-05
661,23,319,0,2.00E-05
662,192,150,0,1.98E-05
663,305,373,0,1.96E-05
664,433,368,0,1.94E-05
665,66,227,0,1.92E-05
666,27,18,0,1.91E-05
667,161,154,0,1.89E-05
668,312,73,0,1.87E-05
669,326,105,0,1.85E-05
670,75,336,0,1.84E-05
671,111,303,0,1.82E-05
672,126,38,0,1.80E-05
673,64,398,0,1.79E-05
674,141,99,0,1.77E-05
675,153,24,0,1.75E-05
676,198,219,0,1.74E-05
677,72,329,0,1.72E-05
678,224,172,0,1.70E-05
679,164,274,0,1.69E-05
680,230,422,0,1.67E-05
681,190,326,0,1.66E-05
682,312,296,0,1.64E-05
683,234,10,0,1.63E-05
684,144,31,0,1.61E-05
685,255,441,0,1.60E-05
686,235,345,0,1.58E-05
687,38,338,0,1.57E-05
688,21,31,0,1.55E-05
689,423,152,0,1.54E-05
690,364,207,0,1.52E-05
691,3,336,0,1.51E-05
692,303,53,0,1.50E-05
693,30,165,0,1.48E-05
694,333,438,0,1.47E-05
695,255,8,0,1.46E-05
696,3,350,0,1.44E-05
697,200,52,0,1.43E-05
698,398,41,0,1.42E-05
699,71,79,0,1.40E-05
700,12,125,0,1.39E-05
701,405,8,0,1.38E-05
702,103,254,0,1.36E-05
703,230,356,0,1.35E-05
704,210,272,0,1.34E-05
705,252,90,0,1.33E-05
706,43,289,0,1.31E-05
707,114,128,0,1.30E-05
708,79,50,0,1.29E-05
709,97,55,0,1.28E-05
710,106,171,0,1.27E-05
711,91,267,0,1.25E-05
712,252,314,0,1.24E-05
713,261,300,0,1.23E-05
714,42,101,0,1.22E-05
715,356,166,0,1.21E-05
716,113,89,0,1.20E-05
717,344,426,0,1.19E-05
718,137,189,0,1.18E-05
719,101,313,0,1.16E-05
720,418,135,0,1.15E-05
721,19,386,0,1.14E-05
722,153,382,0,1.13E-05
723,347,83,0,1.12E-05
724,117,98,0,1.11E-05
725,172,82,0,1.10E-05
726,334,325,0,1.09E-05
727,307,380,0,1.08E-05
728,147,297,0,1.07E-05
729,234,436,0,1.06E-05
730,179,167,0,1.05E-05
731,165,160,0,1.04E-05
732,114,289,0,1.03E-05
733,217,226,0,1.02E-05
734,28,48,0,1.01E-05
735,331,368,0,1.00E-05
736,368,381,0,9.94E-06
737,396,265,0,9.85E-06
738,65,392,0,9.76E-06
739,319,377,0,9.67E-06
740,171,99,0,9.58E-06
741,428,357,0,9.49E-06
742,308,353,0,9.40E-06
743,298,317,0,9.32E-06
744,17,125,0,9.23E-06
745,173,176,0,9.15E-06
746,401,73,0,9.06E-06
747,163,365,0,8.98E-06
748,378,320,0,8.89E-06
749,376,241,0,8.81E-06
750,150,97,0,8.73E-06
751,60,268,0,8.65E-06
752,283,184,0,8.57E-06
753,419,69,0,8.49E-06
754,404,275,0,8.41E-06
755,81,376,0,8.33E-06
756,33,331,0,8.26E-06
757,279,114,0,8.18E-06
758,3,373,0,8.11E-06
759,243,412,0,8.03E-06
760,45,255,0,7.96E-06
761,193,90,0,7.88E-06
762,228,306,0,7.81E-06
763,205,371,0,7.74E-06
764,285,75,0,7.67E-06
765,3,369,0,7.60E-06
766,310,255,0,7.52E-06
767,130,151,0,7.46E-06
768,226,6,0,7.39E-06
769,296,14,0,7.32E-06
770,422,321,0,7.25E-06
771,409,89,0,7.18E-06
772,408,256,0,7.12E-06
773,51,137,0,7.05E-06
774,261,166,0,6.99E-06
775,340,334,0,6.92E-06
776,86,142,0,6.86E-06
777,225,275,0,6.79E-06
778,205,417,0,6.73E-06
779,405,304,0,6.67E-06
780,198,184,0,6.61E-06
781,132,121,0,6.55E-06
782,174,247,0,6.49E-06
783,117,19,0,6.43E-06
784,392,414,0,6.37E-06
785,168,231,0,6.31E-06
786,49,213,0,6.25E-06
787,433,186,0,6.19E-06
788,92,252,0,6.13E-06
789,226,276,0,6.08E-06
790,80,189,0,6.02E-06
791,285,350,0,5.96E-06
792,2,270,0,5.91E-06
793,353,13,0,5.86E-06
794,325,169,0,5.80E-06
795,323,354,0,5.75E-06
796,207,402,0,5.69E-06
797,155,372,0,5.64E-06
798,184,259,0,5.59E-06
799,235,426,0,5.54E-06
800,397,130,0,5.49E-06
