"T","B","b","xmid","s","xshift","T2","B2","b2","xmid2","s2","xshift2"
0,0.0174074074074074,-1,15,1,0,1,1,0,0,0,0
0,0.364021164021164,-1,4,1,0,1,1,0,0,0,0
0,0.0208888888888889,-1,28,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.0208888888888889,-1,1,1,0,1,1,0,0,0,0
0,0.551748809978981,-1,8,1,0,1,1,0,0,0,0
0,0.576923076923077,-1,6,1,0,0.75,0.75,0,0,0,0
0,0.542450142450143,-1,5,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.551748809978981,-1,12,1,0,1,1,0,0,0,0
0,0.551748809978981,-1,11,1,0,1,1,0,0,0,0
0,0.889604074247505,-1,5,1,0,0.34375,0.34375,0,0,0,0
0,0.416666666666667,-1,6,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.252014652014652,-1,5,1,0,1,1,0,0,0,0
0,0.0261111111111111,-1,8,1,0,0.0272108843537415,0.0272108843537415,0,0,0,0
0,0.9375,-1,5,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.551748809978981,-1,26,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,1.14285714285714,-1,12,1,0,0.25,0.25,0,0,0,0
0,0.551748809978981,-1,18,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.551748809978981,-1,29,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.0522222222222222,-1,21,1,0,0.0857487922705314,0.0857487922705314,0,0,0,0
0,0.104444444444444,-1,1,1,0,0.231327083410417,0.231327083410417,0,0,0,0
0,0.0522222222222222,-1,12,1,0,0.0277777777777778,0.0277777777777778,0,0,0,0
0,0.935064935064935,-1,5,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.551748809978981,-1,21,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,1.4,-1,3,1,0,0.666666666666667,0.666666666666667,0,0,0,0
0,1.15384615384615,-1,10,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.551748809978981,-1,26,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,3.00990675990676,-1,7,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.648278885484274,-1,17,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,3.41666666666667,-1,3,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.0208888888888889,-1,30,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.0522222222222222,-1,29,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.600013847731627,-1,30,1,0,0.5,0.5,0,0,0,0
0,0.833333333333333,-1,5,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,2,-1,2,1,0,1,1,0,0,0,0
0,0.571428571428571,-1,9,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,3,-1,2,1,0,1,1,0,0,0,0
0,0.0348148148148148,-1,8,1,0,1,1,0,0,0,0
0,0.0522222222222222,-1,7,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,9,1,0,0.135566188197767,0.135566188197767,0,0,0,0
0,6.3,-1,32,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.551748809978981,-1,1,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,1.16666666666667,-1,7,1,0,0.666666666666667,0.666666666666667,0,0,0,0
0,1.14285714285714,-1,2,1,0,1,1,0,0,0,0
0,0.583925501814079,-1,2,1,0,1,1,0,0,0,0
0,0.551748809978981,-1,12,1,0,1,1,0,0,0,0
0,0.0348148148148148,-1,26,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.0522222222222222,-1,35,1,0,1,1,0,0,0,0
0,0.0522222222222222,-1,33,1,0,1,1,0,0,0,0
0,0.104444444444444,-1,25,1,0,0.0816326530612245,0.0816326530612245,0,0,0,0
0,0.0522222222222222,-1,18,1,0,0.155257544387979,0.155257544387979,0,0,0,0
0,0.104444444444444,-1,19,1,0,0.833151261810321,0.833151261810321,0,0,0,0
0,0.0522222222222222,-1,3,1,0,0.794871794871795,0.794871794871795,0,0,0,0
0,0.833333333333333,-1,7,1,0,1,1,0,0,0,0
0,0.662393162393162,-1,6,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,2.30769230769231,-1,11,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.691181141264404,-1,7,1,0,1,1,0,0,0,0
0,2.03571428571429,-1,9,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,2,-1,16,1,0,1,1,0,0,0,0
0,7,-1,35,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,1.15728715728716,-1,7,1,0,0.842105263157895,0.842105263157895,0,0,0,0
0,0.551748809978981,-1,2,1,0,1,1,0,0,0,0
0,0.0522222222222222,-1,3,1,0,0.321794871794872,0.321794871794872,0,0,0,0
0,0.104444444444444,-1,22,1,0,1,1,0,0,0,0
0,0.104444444444444,-1,6,1,0,0.149987769432214,0.149987769432214,0,0,0,0
0,0.104444444444444,-1,21,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,24,1,0,0.142857142857143,0.142857142857143,0,0,0,0
0,0.0522222222222222,-1,11,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,33,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.600013847731627,-1,7,1,0,1,1,0,0,0,0
0,0.559792982937755,-1,12,1,0,0.75,0.75,0,0,0,0
0,0.551748809978981,-1,6,1,0,0.5,0.5,0,0,0,0
0,0.551748809978981,-1,26,1,0,1,1,0,0,0,0
0,1.11263736263736,-1,4,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,1,-1,13,1,0,0.5,0.5,0,0,0,0
0,0.551748809978981,-1,21,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,1.45454545454545,-1,12,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.632190539566725,-1,2,1,0,1,1,0,0,0,0
0,0.104444444444444,-1,30,1,0,1,1,0,0,0,0
0,0.104444444444444,-1,15,1,0,1,1,0,0,0,0
0,0.104444444444444,-1,7,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,7,1,0,0.6,0.6,0,0,0,0
0,0.104444444444444,-1,5,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,13,1,0,0.25,0.25,0,0,0,0
0,0.104444444444444,-1,22,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,24,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.0522222222222222,-1,25,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.551748809978981,-1,2,1,0,1,1,0,0,0,0
0,0.551748809978981,-1,15,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.551748809978981,-1,21,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.551748809978981,-1,29,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,1.45454545454545,-1,12,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,1.11263736263736,-1,9,1,0,1,1,0,0,0,0
0,1.4,-1,22,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,2,-1,23,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,14,-1,34,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.551748809978981,-1,2,1,0,1,1,0,0,0,0
0,0.551748809978981,-1,26,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.648278885484274,-1,21,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.551748809978981,-1,2,1,0,1,1,0,0,0,0
0,9,-1,2,1,0,1,1,0,0,0,0
0,0.551748809978981,-1,7,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,12,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,14,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,9,1,0,1,1,0,0,0,0
0,0.104444444444444,-1,30,1,0,0.600328433381053,0.600328433381053,0,0,0,0
0,0.104444444444444,-1,24,1,0,0.0357429319435903,0.0357429319435903,0,0,0,0
0,0.104444444444444,-1,15,1,0,0.0490430622009569,0.0490430622009569,0,0,0,0
0,0.104444444444444,-1,29,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,5,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,4,1,0,0.0299319727891157,0.0299319727891157,0,0,0,0
0,0.104444444444444,-1,7,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,21,1,0,0.562420906022408,0.562420906022408,0,0,0,0
0,0.104444444444444,-1,31,1,0,0.00386100386100385,0.00386100386100385,0,0,0,0
0,0.104444444444444,-1,6,1,0,1,1,0,0,0,0
0,0.104444444444444,-1,23,1,0,0.25,0.25,0,0,0,0
0,0.104444444444444,-1,35,1,0,1,1,0,0,0,0
0,0.104444444444444,-1,4,1,0,0.0641025641025641,0.0641025641025641,0,0,0,0
0,0.104444444444444,-1,7,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,23,1,0,0.1,0.1,0,0,0,0
0,0.104444444444444,-1,9,1,0,0.472222222222222,0.472222222222222,0,0,0,0
0,0.104444444444444,-1,16,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
0,0.104444444444444,-1,34,1,0,1,1,0,0,0,0
0,0.104444444444444,-1,12,1,0,0.00223214285714286,0.00223214285714286,0,0,0,0
